affy_probe_id	GSM528691_IFNb18hr_1	GSM528692_IFNb18hr_2	GSM528749_media18hr_1	GSM528750_media18hr_2
200936_at	5118.561641	4952.676706	5057.552301	4954.380156
200937_s_at	3206.82573	3283.524264	3396.094093	3729.225992
200938_s_at	7.724076481	7.851009924	7.690736917	7.832508056
200939_s_at	7.408715488	6.671588232	7.597468253	7.725770363
200940_s_at	28.3084819	30.25370252	32.06552748	41.07093869
200941_at	524.670241	540.5263364	518.7238397	592.7214924
200942_s_at	1056.466516	1076.767464	995.4315337	1029.94785
200943_at	1085.61791	1211.404459	1143.923638	1052.051035
200944_s_at	1822.310937	2031.297361	1901.083206	2016.244721
200945_s_at	659.1229793	691.2450302	702.5073232	757.8987533
200946_x_at	402.6656157	424.4296414	385.2211589	387.3220137
200947_s_at	305.0375023	292.9949958	297.7523065	285.2213385
200948_at	577.4917168	463.2595757	617.6798237	502.3157138
200949_x_at	4679.139003	4705.296527	5049.866756	5501.110888
200950_at	981.4198863	1095.679587	1102.814511	1059.875747
200951_s_at	311.9271221	216.9594586	524.435556	827.6480659
200952_s_at	31.668926	35.63018516	84.55971553	74.09650475
200953_s_at	1742.427608	2026.966464	2427.911073	2068.144362
200954_at	299.6342774	243.7912663	322.5135753	338.4951532
200955_at	364.0551802	451.5237877	361.8415686	355.8700379
200956_s_at	256.2756013	266.0426786	301.4946537	267.0249816
200957_s_at	351.4459214	333.8704366	416.5769753	324.3013859
200958_s_at	1259.980305	1400.602598	1357.252097	1317.438455
200959_at	335.4031293	341.1995205	329.4792352	317.9158849
200960_x_at	1632.878944	1565.284862	1747.701023	1799.876605
200961_at	162.3381079	134.6325642	152.8985365	174.9191934
200962_at	20.1121404	23.93216083	25.48167152	25.53926155
200963_x_at	6703.200422	7141.914241	6857.879246	6882.15368
200964_at	783.9325663	741.572734	927.3985318	723.6148908
200965_s_at	112.0690449	116.0108437	113.3502015	92.05204766
200966_x_at	4700.153601	3827.348794	4401.742656	3948.48406
200967_at	1554.5221	1708.739027	1636.127878	1748.393975
200968_s_at	1420.70377	1550.824117	1321.661196	1457.216799
200969_at	316.8018462	373.947182	335.2853614	368.1073214
200970_s_at	427.0386581	474.005641	490.1318896	447.088068
200971_s_at	1271.555062	1145.701648	1220.303015	1313.927792
200972_at	384.010923	442.2754122	371.2040159	322.2590443
200973_s_at	290.6089153	329.1154533	276.3567254	245.1171448
200974_at	74.84987655	72.73388678	80.45531671	82.7870462
200975_at	696.3562363	775.2582174	689.9233009	751.791883
200976_s_at	542.3527871	612.4155297	513.6727685	529.531299
200977_s_at	512.4580344	520.3672068	519.137799	484.3666846
200978_at	1136.154897	1221.545472	1217.39613	1274.145819
200979_at	44.86226944	55.92983998	60.86827458	49.09987133
200980_s_at	328.8805005	321.5706507	365.7538144	346.3398658
200981_x_at	2546.850197	2266.886794	2419.431295	2563.655213
200982_s_at	38.97987911	41.19038589	75.09188611	58.84914204
200983_x_at	2462.911743	2559.133267	2129.537109	2147.804132
200984_s_at	1475.239936	1736.581637	1324.935947	1281.703958
200985_s_at	1612.464301	1768.503771	1491.138317	1382.416356
200986_at	25.32723692	25.94274477	14.97850761	14.85027565
200987_x_at	611.5238293	480.9818718	534.8272386	505.4378838
200988_s_at	32.34042264	33.75339993	31.84014265	36.51988989
200989_at	2094.599516	2042.274929	2005.99697	1930.495889
200990_at	229.4756911	187.529717	279.3073561	202.3589339
200991_s_at	185.0779562	191.7202317	241.2731119	179.6259938
200992_at	519.4984196	620.8406046	525.5600479	538.2723463
200993_at	544.6276287	617.553234	651.8254336	625.4077105
200994_at	374.7433907	404.8787571	406.9690122	437.4340011
200995_at	111.5419692	103.9395106	124.2907649	122.0796382
200996_at	1536.767596	1577.153702	1506.215444	1554.744631
200997_at	288.4211889	276.0515802	353.3804515	297.4837154
200998_s_at	630.7368438	577.3556535	519.3271355	516.7973267
200999_s_at	1554.960136	1507.448627	1232.790947	1306.836456
201000_at	146.5690118	150.2044553	164.0137255	149.5732747
201001_s_at	650.8894745	649.981209	634.1391815	613.8679782
201002_s_at	597.0922858	648.4558544	651.0609989	648.4711561
201003_x_at	221.5343197	221.6139435	239.3007748	210.7250711
201004_at	805.2541426	782.1883304	774.7634602	825.6572379
201005_at	1461.838874	1727.182777	1282.740609	1325.347493
201006_at	10.88849416	9.250854336	12.18111833	10.53184308
201007_at	545.5181116	591.7454106	549.412868	524.2011765
201008_s_at	1550.771548	1499.75795	608.7429112	725.9407793
201009_s_at	1644.98255	1572.32442	702.0408596	719.304187
201010_s_at	2398.855113	2612.388508	1003.223888	1037.72712
201011_at	416.3748476	526.3978863	425.7140978	385.6410121
201012_at	3012.188015	3544.115058	3007.43066	3017.493819
201013_s_at	659.8801456	671.3652306	733.4278941	716.6831524
201014_s_at	477.3745363	472.5586867	427.7849963	416.7507221
201015_s_at	937.155256	770.3091969	802.7449958	634.8862594
201016_at	406.1640793	403.4199061	456.9360854	459.4496313
201017_at	184.4894193	171.9452006	226.6417621	216.3094054
201018_at	186.6661854	196.868512	255.2038415	238.2359737
201019_s_at	912.3495714	1008.283325	1053.380602	1028.983406
201020_at	233.9772157	261.0059232	300.0204305	271.9452609
201021_s_at	2277.716812	2398.218815	2265.522177	2225.911614
201022_s_at	3129.324177	3200.314974	3119.881693	3268.777182
201023_at	196.3377406	223.7136023	214.9304043	206.199602
201024_x_at	1026.432956	1141.75677	1112.583512	1128.054931
201025_at	137.1826139	145.1943175	136.0971374	145.8398879
201026_at	100.2818891	155.4076841	99.25298194	103.3364271
201027_s_at	206.0189629	218.8382827	232.2027959	205.9107443
201028_s_at	712.261085	579.4761735	519.2168091	454.4391189
201029_s_at	1150.411239	1090.063173	957.6781168	968.0560057
201030_x_at	3647.960492	3917.140539	3840.91753	3921.554112
201031_s_at	627.3145309	690.4392875	687.6579609	794.4622796
201032_at	563.9557098	559.3573856	669.9970605	570.2535469
201033_x_at	5168.48877	5484.877654	5833.208396	5908.252401
201034_at	355.0334387	390.4686412	320.5372052	298.4862279
201035_s_at	183.3341949	195.6358737	225.0238268	253.4377634
201036_s_at	83.19449194	79.26704547	114.667727	116.983489
201037_at	739.603405	693.2463332	745.005871	727.8741253
201038_s_at	93.54100074	101.0273192	105.3971138	105.8016924
201039_s_at	153.1173654	123.5281914	187.8599931	181.6842272
201040_at	311.2394941	207.0308685	351.5019556	349.9193826
201041_s_at	241.6367924	264.268978	203.40074	199.2549599
201042_at	59.98174899	48.44134789	85.50926399	75.96893984
201043_s_at	88.18342681	115.0631186	139.20856	154.6341962
201044_x_at	17.87215218	17.74224418	13.42714714	13.04084364
201045_s_at	20.12088544	21.15795123	16.81438504	15.28665367
201046_s_at	149.063053	132.9671342	170.9772817	199.8261719
201047_x_at	788.4108452	856.3342276	879.5913565	795.3774513
201048_x_at	92.22000492	73.34653102	62.24418846	67.75489752
201049_s_at	7207.115432	6951.829694	7313.63078	7456.436545
201050_at	58.55554216	54.86040535	62.57681882	63.54179805
201051_at	506.7429677	507.0706769	560.8590765	584.1916826
201052_s_at	416.2000561	360.501651	444.0357234	431.0828803
201053_s_at	105.3286983	102.7707192	108.4688332	97.68237612
201054_at	374.2296016	394.9882976	613.9410928	706.9993563
201055_s_at	21.37179022	22.35115709	26.27231295	24.57604525
201056_at	29.23328695	31.29904344	30.49442993	36.43063332
201057_s_at	129.735396	150.7030083	132.0760805	129.5996562
201058_s_at	9.510849719	9.242970291	10.39140104	12.01218606
201059_at	434.0857601	471.5699626	498.6272212	479.8056531
201060_x_at	796.122652	832.0426721	547.3875732	591.149789
201061_s_at	548.7651385	527.0475767	419.9357785	442.8066257
201062_at	6.824902644	7.32306529	7.947308172	6.153324974
201063_at	142.4495398	152.700494	132.2805883	121.2629461
201064_s_at	322.0442146	315.3285834	431.7124132	381.9452661
201065_s_at	346.9068486	365.8877994	346.862297	333.1246842
201066_at	285.1842654	273.5794372	325.2221304	333.7051997
201067_at	77.12568817	96.58065075	76.33749339	73.49677621
201068_s_at	1057.192976	1200.012742	1015.540528	1029.916842
201069_at	43.27758691	37.45217594	54.72984209	46.29877443
201070_x_at	173.697947	138.5829412	178.560804	203.2253793
201071_x_at	703.9710945	826.5152144	774.5712269	697.8768126
201072_s_at	53.117258	30.56558476	94.71031319	117.5062263
201073_s_at	43.71795273	40.95228304	47.36122735	43.2297864
201074_at	137.7041412	157.8353719	215.3280875	154.4622349
201075_s_at	46.78054502	63.07048913	71.5891823	53.33361618
201076_at	163.4720911	173.5040331	181.757048	151.6823311
201077_s_at	1221.391495	1191.94254	1332.513617	1307.096478
201078_at	953.4105017	1029.454228	832.8585555	800.7868224
201079_at	274.3021616	238.0577054	233.2756575	190.6322684
201080_at	62.77093209	61.99161817	61.03731515	60.99822737
201081_s_at	20.69274722	18.81612168	21.99432617	19.63747164
201082_s_at	44.72106904	37.33118365	65.91050795	42.74382145
201083_s_at	58.00890266	66.39022034	77.30285767	69.93812538
201084_s_at	610.1007633	739.0195519	705.8118588	604.146414
201085_s_at	137.3700749	141.4723477	189.4781016	224.8284767
201086_x_at	223.2445901	244.904889	216.896627	215.7571015
201087_at	66.73490236	58.60106692	74.14460537	64.92813095
201088_at	850.2878845	976.9381211	1009.332874	952.0514883
201089_at	306.9482568	334.7344305	344.1140473	276.8291841
201090_x_at	4097.573995	3723.995266	4812.156702	4670.023385
201091_s_at	609.0951299	770.7617695	600.1002995	579.7709262
201092_at	695.579345	704.3905241	649.1120846	649.2138387
201093_x_at	179.0731817	192.5498027	206.4358588	194.1822977
201094_at	4225.069189	4359.932432	4466.492765	4164.876503
201095_at	52.07467306	50.89123571	77.69935899	77.27884274
201096_s_at	890.1962296	921.5718143	832.4814561	913.8539555
201097_s_at	1488.203232	1718.367863	1762.606086	1656.497919
201098_at	626.9997284	710.5101048	702.8588289	663.189733
201099_at	192.9968151	181.7014703	196.6866528	223.5940491
201100_s_at	657.6724805	711.3891246	724.1052301	714.0890688
201101_s_at	366.9418506	356.5811871	395.3774791	385.8772523
201102_s_at	30.6641151	31.54269812	30.09326848	22.70992694
201103_x_at	591.885247	618.8028386	627.4248709	570.4074797
201104_x_at	363.7374646	357.1777325	348.8608609	261.9230597
201105_at	6823.358901	6545.480337	6787.447848	7103.717388
201106_at	557.1679176	511.87939	602.5667652	610.1812917
201107_s_at	169.3342091	131.0923561	96.92248789	66.94941342
201108_s_at	1731.544777	1785.129703	1376.361285	1083.488518
201109_s_at	1489.14666	1627.83454	1375.47129	1006.847913
201110_s_at	969.9945319	1178.845974	956.9090698	770.1968607
201111_at	295.733123	299.1460814	372.7189709	339.6212787
201112_s_at	1130.518453	1325.763294	1202.666084	1294.965905
201113_at	452.6869903	413.7718086	508.0024781	490.9070621
201114_x_at	1117.999114	1026.857858	1291.624848	1277.367807
201115_at	189.1683882	150.4932971	216.7972676	206.3182602
201116_s_at	22.57346903	17.94787958	17.54306628	15.54814056
201117_s_at	7.776992095	7.424110006	6.842855628	6.297150344
201118_at	450.9067113	426.8578916	452.5263199	356.2759937
201119_s_at	1183.555349	1050.101129	1298.950385	1303.916551
201120_s_at	274.1817814	330.7977749	257.9444769	267.1025519
201121_s_at	410.4719686	449.5332556	482.7365962	474.4874232
201122_x_at	378.5692795	202.1393408	496.9366737	530.5092438
201123_s_at	737.876086	342.7458447	1046.642612	1170.560699
201124_at	8.68913642	14.4525792	12.36354694	11.49128792
201125_s_at	198.6651936	240.6642273	215.3878882	200.7247843
201126_s_at	90.58404854	87.73469592	86.88442753	72.10219172
201127_s_at	351.0570306	370.8523894	391.6836112	297.5419151
201128_s_at	1073.911141	1083.337269	1214.152569	941.4887205
201129_at	177.5721317	157.585158	172.7357088	185.4808977
201130_s_at	159.8267466	174.5423662	134.9859378	127.3015634
201131_s_at	997.0528563	1131.804746	1049.275205	989.7019097
201132_at	264.1707438	297.5972571	241.8913536	217.4348407
201133_s_at	194.2598392	248.498868	230.4128952	192.1099377
201134_x_at	2070.080352	1924.026401	2039.4129	2144.196283
201135_at	674.3794626	671.5806357	635.7870337	703.1578615
201136_at	1287.861443	1167.5442	1230.438809	1316.076332
201137_s_at	8.757031299	9.103167764	7.802030707	6.640884936
201138_s_at	674.6942637	736.4137033	626.1703175	629.9450739
201139_s_at	360.530895	476.5953704	383.3471784	360.9565993
201140_s_at	172.2274859	135.6356801	174.2454568	131.7415147
201141_at	112.1930875	115.7904488	83.41243445	78.19607423
201142_at	115.532763	136.702648	99.56597133	147.9583056
201143_s_at	151.2403482	183.6058708	192.8114161	176.2868322
201144_s_at	1077.062423	1093.129178	1022.396694	1142.903747
201145_at	383.8753395	347.4305827	386.9099104	387.4117412
201146_at	911.506732	1067.268824	842.3074362	794.4347073
201147_s_at	132.026922	144.5105815	123.5672715	125.3983631
201148_s_at	61.48813838	65.00020565	62.67144361	59.30012311
201149_s_at	101.3789102	75.98211082	99.78162149	107.9972942
201150_s_at	240.7493753	253.2489206	265.8773821	219.9601263
201151_s_at	57.9896177	71.36990795	66.55156374	62.17556101
201152_s_at	165.4738037	194.0546946	243.4668626	233.0644653
201153_s_at	317.4859475	313.2265748	362.2649835	377.5310683
201154_x_at	5963.175754	6455.979524	6195.866366	6421.108023
201155_s_at	214.7365418	223.575507	236.6592139	232.575235
201156_s_at	176.8626464	142.0028512	178.0782407	149.1485567
201157_s_at	559.3693971	517.177366	519.0799507	492.7303163
201158_at	42.88356038	36.95624606	44.24963915	32.5772666
201159_s_at	21.36900112	21.17112507	15.67151086	12.09207367
201160_s_at	1710.048922	1708.319344	1831.736906	1844.375785
201161_s_at	614.3953267	558.7474008	670.6148151	666.016906
201162_at	1175.605002	1164.819972	1224.718332	1138.693362
201163_s_at	1753.92277	1955.673403	1578.507742	1387.544472
201164_s_at	207.9496602	223.3510695	210.838426	181.6992652
201165_s_at	145.4063964	160.5636964	160.8154242	236.006486
201166_s_at	412.234255	398.2100299	469.423829	590.0973341
201167_x_at	44.87751188	23.77817297	43.7958159	47.6691845
201168_x_at	140.5042363	103.2171941	142.3356466	154.9071912
201169_s_at	153.9479606	122.3840697	127.9033932	103.7181106
201170_s_at	922.8139972	963.9214707	995.1879305	875.1808516
201171_at	34.18095746	71.51263704	35.46015298	29.9066058
201172_x_at	1193.37596	1166.557949	1209.911527	1231.491539
201173_x_at	426.3317804	385.2101985	440.5225545	421.2179571
201174_s_at	165.2606369	197.7183557	180.51694	160.8494526
201175_at	472.6660517	568.2826671	474.1911764	421.0085493
201176_s_at	567.7390736	609.7537126	625.2270728	566.0025634
201177_s_at	515.552462	570.2433608	583.1585064	595.7780251
201178_at	245.9517756	249.4660819	252.150014	248.2086792
201179_s_at	302.5604655	323.2945523	289.8458148	306.621412
201180_s_at	880.9197404	893.1773784	950.7294266	891.2955423
201181_at	97.69707386	105.710953	110.8181867	108.5917537
201182_s_at	118.4175103	68.54338978	145.5700267	180.2361724
201183_s_at	166.9780476	156.9572233	193.5900643	174.1130213
201184_s_at	121.6704438	100.6772376	133.4318127	122.8160814
201185_at	553.8618386	571.4922827	519.1821071	537.7390342
201186_at	111.0382863	100.2539425	88.47394148	109.7304224
201187_s_at	7.350430084	7.254494956	8.319434461	7.697883727
201188_s_at	95.12793346	115.5971608	121.3363093	85.83040535
201189_s_at	170.5676095	189.4894238	207.2349602	185.6037368
201190_s_at	95.44092073	114.3083917	117.9380065	104.7895741
201191_at	58.49345799	59.17829054	60.81215846	41.38921902
201192_s_at	202.6839211	184.0550273	221.2099006	212.3221744
201193_at	996.7241021	1170.273441	971.88475	944.3278868
201194_at	926.923712	1033.325051	1163.017647	1012.300116
201195_s_at	744.5380558	846.471697	770.5238477	661.4966185
201196_s_at	397.2425813	451.8254774	297.6696532	275.3710127
201197_at	221.1579314	246.2847825	190.847373	186.3239174
201198_s_at	406.1451844	367.7452107	378.8050336	379.9181723
201199_s_at	731.4149117	820.0552145	859.4529281	833.4477298
201200_at	142.3649118	170.7050743	112.1831132	132.1400684
201201_at	5370.114816	5446.454628	4329.382909	4196.30495
201202_at	925.4377827	950.3219076	1075.774128	1120.212788
201203_s_at	48.23289169	44.92979567	47.5473477	35.20244304
201204_s_at	177.7274601	166.4657986	151.3544527	132.0378083
201205_at	12.12717609	10.78795599	12.47716354	12.35279241
201206_s_at	112.1248051	105.3486462	112.7169381	139.9361122
201207_at	236.9815937	249.2881209	316.9909794	266.8815321
201208_s_at	63.99438228	48.71989384	81.38928519	83.79012924
201209_at	646.1473189	632.9037078	668.1737228	628.1242012
201210_at	736.7701904	895.784534	851.1026057	730.3240452
201211_s_at	228.4502615	241.1014552	135.5194635	150.2784063
201212_at	157.1560037	190.5250135	82.78434845	80.74096591
201213_at	15.6194027	18.58734435	17.69480196	18.42559985
201214_s_at	222.3921326	215.6238964	251.7765224	252.3564341
201215_at	2157.216309	2142.742422	2047.463126	2069.226675
201216_at	493.7047443	453.6359982	476.7495512	464.1617466
201217_x_at	4157.028689	4443.989242	4331.5812	4097.363618
201218_at	682.2081677	772.9196518	800.3204558	855.1264803
201219_at	119.5344505	111.703504	166.4733752	176.1761511
201220_x_at	906.1350598	777.0432295	1034.522701	1108.397098
201221_s_at	141.09735	140.9464803	171.8240922	175.2975896
201222_s_at	1309.869663	1427.02476	1408.496666	1243.819166
201223_s_at	596.4526567	763.8091355	585.6950347	634.4703129
201224_s_at	114.4827151	88.46668487	162.0548398	199.899566
201225_s_at	337.3478636	373.146121	350.8348837	333.7042338
201226_at	374.7288147	381.9923794	405.4293405	446.2838172
201227_s_at	777.5493504	670.0507101	883.2521025	940.7421119
201228_s_at	13.30831229	14.04577458	14.81332939	12.64023301
201229_s_at	75.44102244	83.72185281	86.82392666	64.8649632
201230_s_at	33.56310856	40.18216147	45.96097853	47.42483439
201231_s_at	2502.727538	2702.864971	2607.294604	2391.050483
201232_s_at	316.0718112	299.6690349	332.6244963	339.2365012
201233_at	142.8472931	121.9480398	128.0137979	142.6471873
201234_at	232.208725	174.5005669	274.8203041	242.9837335
201235_s_at	18.86526385	11.39868311	9.229526276	12.02589824
201236_s_at	102.9789034	98.34810579	86.30419121	85.58799274
201237_at	161.0548465	196.9219938	151.8617433	155.42122
